

[inf] t=4.12803,torque=-0.00214567,theta=1005.26,phi=1005.33,dtheta=-0.0462866,dphi=-0.067463,x=0.00636288,y=0.0855048
[inf] t=4.12915,torque=-0.00227862,theta=1005.26,phi=1005.33,dtheta=-0.0402731,dphi=-0.0591101,x=0.00636239,y=0.0855078
[inf] t=4.13124,torque=-0.00235978,theta=1005.26,phi=1005.33,dtheta=-0.0343393,dphi=-0.0613174,x=0.00636248,y=0.0855054
[inf] t=4.13163,torque=-0.00244631,theta=1005.26,phi=1005.33,dtheta=-0.0283183,dphi=-0.0635896,x=0.00636022,y=0.0855067
[inf] t=4.13279,torque=-0.00261556,theta=1005.26,phi=1005.33,dtheta=-0.0232319,dphi=-0.0437973,x=0.00636429,y=0.085497
[inf] t=4.1336,torque=-0.00266759,theta=1005.26,phi=1005.33,dtheta=-0.0186477,dphi=-0.0487367,x=0.00636332,y=0.0855056
[inf] t=4.13472,torque=-0.0027432,theta=1005.26,phi=1005.33,dtheta=-0.0148039,dphi=-0.0446746,x=0.00636664,y=0.0855009
[inf] t=4.1364,torque=-0.0027817,theta=1005.26,phi=1005.33,dtheta=-0.0119633,dphi=-0.0465208,x=0.00636893,y=0.0855019
[inf] t=4.13744,torque=-0.0026021,theta=1005.26,phi=1005.33,dtheta=-0.0228977,dphi=-0.0455294,x=0.00636941,y=0.085503
[inf] t=4.13829,torque=-0.00253901,theta=1005.26,phi=1005.33,dtheta=-0.0265011,dphi=-0.0464504,x=0.00636631,y=0.0855046
[inf] t=4.13903,torque=-0.00256273,theta=1005.26,phi=1005.33,dtheta=-0.0265044,dphi=-0.0407267,x=0.00636284,y=0.0855028
[inf] t=4.14023,torque=-0.00277776,theta=1005.26,phi=1005.33,dtheta=-0.0243258,dphi=-0.000240622,x=0.00637683,y=0.0854942
[inf] t=4.14133,torque=-0.00267296,theta=1005.26,phi=1005.33,dtheta=-0.021284,dphi=-0.0353074,x=0.00637112,y=0.085502
[inf] t=4.14246,torque=-0.00278184,theta=1005.26,phi=1005.33,dtheta=-0.0180318,dphi=-0.0221517,x=0.00636923,y=0.0855011
[inf] t=4.14361,torque=-0.00282865,theta=1005.26,phi=1005.33,dtheta=-0.0149253,dphi=-0.0226186,x=0.00636549,y=0.0855056
[inf] t=4.14471,torque=-0.00290189,theta=1005.26,phi=1005.33,dtheta=-0.0120294,dphi=-0.0163294,x=0.0063634,y=0.0855081
[inf] t=4.14588,torque=-0.00278307,theta=1005.26,phi=1005.33,dtheta=-0.00954715,dphi=-0.0508962,x=0.00635085,y=0.0855103
[inf] t=4.14705,torque=-0.0030184,theta=1005.26,phi=1005.33,dtheta=-0.00757349,dphi=-0.0047435,x=0.00636221,y=0.0855105
[inf] t=4.14817,torque=-0.00298889,theta=1005.26,phi=1005.33,dtheta=-0.00572665,dphi=-0.0186368,x=0.0063651,y=0.0855095
[inf] t=4.14946,torque=-0.00301065,theta=1005.26,phi=1005.33,dtheta=-0.00463124,dphi=-0.0179305,x=0.00636735,y=0.085495
[inf] t=4.15043,torque=-0.00289814,theta=1005.26,phi=1005.33,dtheta=-0.00359369,dphi=-0.0468012,x=0.00635566,y=0.0855166
[inf] t=4.15158,torque=-0.00306973,theta=1005.26,phi=1005.33,dtheta=-0.00277322,dphi=-0.0105366,x=0.00635888,y=0.0855074
[inf] t=4.15266,torque=-0.00309582,theta=1005.26,phi=1005.33,dtheta=-0.00210392,dphi=-0.00729029,x=0.00636229,y=0.0854997
[inf] t=4.15384,torque=-0.00310137,theta=1005.26,phi=1005.33,dtheta=-0.00158948,dphi=-0.00807091,x=0.00636487,y=0.0855067
[inf] t=4.15501,torque=-0.00318187,theta=1005.26,phi=1005.33,dtheta=-0.00119478,dphi=0.00843979,x=0.006373,y=0.0855038
[inf] t=4.15616,torque=-0.00307767,theta=1005.26,phi=1005.33,dtheta=-0.000907249,dphi=-0.0163507,x=0.00636812,y=0.0854996
[inf] t=4.15729,torque=-0.00311729,theta=1005.26,phi=1005.33,dtheta=-0.000686796,dphi=-0.00794274,x=0.00636707,y=0.0855011
[inf] t=4.15841,torque=-0.00310857,theta=1005.26,phi=1005.33,dtheta=-0.000516954,dphi=-0.0103349,x=0.00636411,y=0.0855085
[inf] t=4.15958,torque=-0.00314545,theta=1005.26,phi=1005.33,dtheta=-0.000389449,dphi=-0.00231608,x=0.00636407,y=0.0855047
[inf] t=4.16068,torque=-0.00314359,theta=1005.26,phi=1005.33,dtheta=-0.000292954,dphi=-0.00309322,x=0.00636373,y=0.0855025
[inf] t=4.16178,torque=-0.00310708,theta=1005.26,phi=1005.33,dtheta=-0.000219821,dphi=-0.011441,x=0.00635949,y=0.0855109
[inf] t=4.16292,torque=-0.00317589,theta=1005.26,phi=1005.33,dtheta=-0.000164804,dphi=0.00402353,x=0.00636172,y=0.0855016
